Category,Category AR,Name,Name AR,Price,Available
قهوة تركي مظبوط,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
قهوة تركي مظبوط,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
قهوة تركي مظبوط,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
قهوة تركي مظبوط,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
قهوة تركي مظبوط,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
قهوة تركي مظبوط,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
قهوة فرنساوي,السكر,السكر,سادة,سادة,0,0,1
قهوة فرنساوي,السكر,السكر,مظبوط,مظبوط,0,0,1
قهوة فرنساوي,السكر,السكر,زيادة,زيادة,0,0,1
قهوة فرنساوي,السكر,السكر,سكر خفيف,سكر خفيف,0,0,1
قهوة فرنساوي,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
قهوة فرنساوي,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
قهوة فرنساوي,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
قهوة فرنساوي,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
قهوة فرنساوي,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
قهوة فرنساوي,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
قهوة فرنساوي,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
قهوة فرنساوي,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
قهوة فرنساوي,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
قهوة فرنساوي,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
قهوة فرنساوي,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
قهوة فرنساوي,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
قهوة بندق,السكر,السكر,سادة,سادة,0,0,1
قهوة بندق,السكر,السكر,مظبوط,مظبوط,0,0,1
قهوة بندق,السكر,السكر,زيادة,زيادة,0,0,1
قهوة بندق,السكر,السكر,سكر خفيف,سكر خفيف,0,0,1
قهوة بندق,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
قهوة بندق,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
قهوة بندق,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
قهوة بندق,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
قهوة بندق,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
قهوة بندق,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
قهوة بندق,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
قهوة بندق,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
قهوة بندق,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
قهوة بندق,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
قهوة بندق,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
قهوة بندق,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
اسبريسو,السكر,السكر,سادة,سادة,0,0,1
اسبريسو,السكر,السكر,مظبوط,مظبوط,0,0,1
اسبريسو,السكر,السكر,زيادة,زيادة,0,0,1
اسبريسو,السكر,السكر,سكر خفيف,سكر خفيف,0,0,1
اسبريسو,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
اسبريسو,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
اسبريسو,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
اسبريسو,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
اسبريسو,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
اسبريسو,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
اسبريسو,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
اسبريسو,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
اسبريسو,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
اسبريسو,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
اسبريسو,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
اسبريسو,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
دبل اسبريسو,السكر,السكر,سادة,سادة,0,0,1
دبل اسبريسو,السكر,السكر,مظبوط,مظبوط,0,0,1
دبل اسبريسو,السكر,السكر,زيادة,زيادة,0,0,1
دبل اسبريسو,السكر,السكر,سكر خفيف,سكر خفيف,0,0,1
دبل اسبريسو,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
دبل اسبريسو,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
دبل اسبريسو,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
دبل اسبريسو,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
دبل اسبريسو,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
دبل اسبريسو,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
دبل اسبريسو,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
دبل اسبريسو,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
دبل اسبريسو,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
دبل اسبريسو,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
دبل اسبريسو,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
دبل اسبريسو,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
ميكاتو,السكر,السكر,سادة,سادة,0,0,1
ميكاتو,السكر,السكر,مظبوط,مظبوط,0,0,1
ميكاتو,السكر,السكر,زيادة,زيادة,0,0,1
ميكاتو,السكر,السكر,سكر خفيف,سكر خفيف,0,0,1
ميكاتو,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
ميكاتو,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
ميكاتو,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
ميكاتو,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
ميكاتو,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
ميكاتو,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
ميكاتو,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
ميكاتو,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
ميكاتو,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
ميكاتو,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
ميكاتو,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
ميكاتو,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
كابتشينو,السكر,السكر,سادة,سادة,0,0,1
كابتشينو,السكر,السكر,مظبوط,مظبوط,0,0,1
كابتشينو,السكر,السكر,زيادة,زيادة,0,0,1
كابتشينو,السكر,السكر,سكر خفيف,سكر خفيف,0,0,1
كابتشينو,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
كابتشينو,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
كابتشينو,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
كابتشينو,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
كابتشينو,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
كابتشينو,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
كابتشينو,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
كابتشينو,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
كابتشينو,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
كابتشينو,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
كابتشينو,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
كابتشينو,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
لاتيه,السكر,السكر,سادة,سادة,0,0,1
لاتيه,السكر,السكر,مظبوط,مظبوط,0,0,1
لاتيه,السكر,السكر,زيادة,زيادة,0,0,1
لاتيه,السكر,السكر,سكر خفيف,سكر خفيف,0,0,1
لاتيه,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
لاتيه,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
لاتيه,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
لاتيه,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
لاتيه,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
لاتيه,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
لاتيه,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
لاتيه,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
لاتيه,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
لاتيه,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
لاتيه,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
لاتيه,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
موكا,السكر,السكر,سادة,سادة,0,0,1
موكا,السكر,السكر,مظبوط,مظبوط,0,0,1
موكا,السكر,السكر,زيادة,زيادة,0,0,1
موكا,السكر,السكر,سكر خفيف,سكر خفيف,0,0,1
موكا,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
موكا,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
موكا,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
موكا,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
موكا,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
موكا,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
موكا,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
موكا,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
موكا,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
موكا,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
موكا,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
موكا,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
قهوة عربي,السكر,السكر,سادة,سادة,0,0,1
قهوة عربي,السكر,السكر,مظبوط,مظبوط,0,0,1
قهوة عربي,السكر,السكر,زيادة,زيادة,0,0,1
قهوة عربي,السكر,السكر,سكر خفيف,سكر خفيف,0,0,1
قهوة عربي,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
قهوة عربي,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
قهوة عربي,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
قهوة عربي,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
قهوة عربي,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
قهوة عربي,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
قهوة عربي,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
قهوة عربي,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
قهوة عربي,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
قهوة عربي,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
قهوة عربي,إضافات,إضافات,إضافة لوتس,إضافة لوتس,30,0,5
قهوة عربي,إضافات,إضافات,إضافة أوريو,إضافة أوريو,30,0,5
قهوة فرنساوي بندق,السكر,السكر,سادة,سادة,0,0,1
قهوة فرنساوي بندق,السكر,السكر,مظبوط,مظبوط,0,0,1
قهوة فرنساوي بندق,السكر,السكر,زيادة,زيادة,0,0,1
قهوة فرنساوي بندق,السكر,السكر,سكر خفيف,سكر خفيف,0,0,1
قهوة فرنساوي بندق,إضافات,إضافات,إضافة شوت اسبريسو,إضافة شوت اسبريسو,30,0,5
قهوة فرنساوي بندق,إضافات,إضافات,إضافة لبن,إضافة لبن,20,0,5
قهوة فرنساوي بندق,إضافات,إضافات,إضافة كريمة,إضافة كريمة,20,0,5
قهوة فرنساوي بندق,إضافات,إضافات,إضافة صوص كراميل,إضافة صوص كراميل,15,0,5
قهوة فرنساوي بندق,إضافات,إضافات,إضافة صوص شوكولاتة,إضافة صوص شوكولاتة,15,0,5
قهوة فرنساوي بندق,إضافات,إضافات,إضافة فانيليا,إضافة فانيليا,15,0,5
قهوة فرنساوي بندق,إضافات,إضافات,إضافة بندق,إضافة بندق,25,0,5
قهوة فرنساوي بندق,إضافات,إضافات,إضافة كراميل,إضافة كراميل,20,0,5
قهوة فرنساوي بندق,إضافات,إضافات,إضافة مارشميلو,إضافة مارشميلو,15,0,5
قهوة فرنساوي بندق,إضافات,إضافات,إضافة قرفة,إضافة قرفة,15,0,5
